Movie,Question,Answer,Film,Song
Pellichoopulu,Who sang the song with the lyrics snippet 'Kalavarinthe Tharimi; Parugulette Manase; Udisi Pattedelaa'?,AMRUTHAVARSHINI,Pellichoopulu,Chinuku Taake
Pellichoopulu,Complete the lyric: 'Thatti Lepindi Neeve Sumaa; Intha ___ Lokanni Nedey; Chusthunna',ANDANGA,Pellichoopulu,Chinuku Taake
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Thatti Lepindi Neeve Sumaa; Intha Andanga Lokanni Nedey; Chusthunna'?,VIVEKSAGAR,Pellichoopulu,Chinuku Taake
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Thatti Lepindi Neeve Sumaa; Intha Andanga Lokanni Nedey; Chusthunna'?,SHRESHTA,Pellichoopulu,Chinuku Taake
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Thatti Lepindi Neeve Sumaa; Intha Andanga Lokanni Nedey; Chusthunna'?,PELLICHOOPULU,Pellichoopulu,Chinuku Taake
Pellichoopulu,Who sang the song with the lyrics snippet 'Thatti Lepindi Neeve Sumaa; Intha Andanga Lokanni Nedey; Chusthunna'?,AMRUTHAVARSHINI,Pellichoopulu,Chinuku Taake
Pellichoopulu,Complete the lyric: 'Udisi ___ Naalo Ne Daagi; Nidurinchu Nanne',PATTEDELAA,Pellichoopulu,Chinuku Taake
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Udisi Pattedelaa; Naalo Ne Daagi; Nidurinchu Nanne'?,VIVEKSAGAR,Pellichoopulu,Chinuku Taake
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Udisi Pattedelaa; Naalo Ne Daagi; Nidurinchu Nanne'?,SHRESHTA,Pellichoopulu,Chinuku Taake
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Udisi Pattedelaa; Naalo Ne Daagi; Nidurinchu Nanne'?,PELLICHOOPULU,Pellichoopulu,Chinuku Taake
Pellichoopulu,Who sang the song with the lyrics snippet 'Udisi Pattedelaa; Naalo Ne Daagi; Nidurinchu Nanne'?,AMRUTHAVARSHINI,Pellichoopulu,Chinuku Taake
Pellichoopulu,Complete the lyric: 'Neelakasam chuttura thirigesthu; Yenthacharyam jabilke; ___ nerpinche',NADAKALU,Pellichoopulu,Merise merise
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Neelakasam chuttura thirigesthu; Yenthacharyam jabilke; Nadakalu nerpinche'?,VIVEKSAGAR,Pellichoopulu,Merise merise
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Neelakasam chuttura thirigesthu; Yenthacharyam jabilke; Nadakalu nerpinche'?,SHRESHTA,Pellichoopulu,Merise merise
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Neelakasam chuttura thirigesthu; Yenthacharyam jabilke; Nadakalu nerpinche'?,PELLICHOOPULU,Pellichoopulu,Merise merise
Pellichoopulu,Complete the lyric: 'Merise merise ___ murise neela; Chelime valane chiru chiru asalu virisega; Oh oh oh oh',MANASE,Pellichoopulu,Merise merise
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Merise merise manase murise neela; Chelime valane chiru chiru asalu virisega; Oh oh oh oh'?,VIVEKSAGAR,Pellichoopulu,Merise merise
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Merise merise manase murise neela; Chelime valane chiru chiru asalu virisega; Oh oh oh oh'?,SHRESHTA,Pellichoopulu,Merise merise
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Merise merise manase murise neela; Chelime valane chiru chiru asalu virisega; Oh oh oh oh'?,PELLICHOOPULU,Pellichoopulu,Merise merise
Pellichoopulu,Complete the lyric: 'Murise bhuvanamila; Okatai nadiche adugulika; Nilavali ___',KALAKALAM,Pellichoopulu,Merise merise
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Murise bhuvanamila; Okatai nadiche adugulika; Nilavali kalakalam'?,VIVEKSAGAR,Pellichoopulu,Merise merise
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Murise bhuvanamila; Okatai nadiche adugulika; Nilavali kalakalam'?,SHRESHTA,Pellichoopulu,Merise merise
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Murise bhuvanamila; Okatai nadiche adugulika; Nilavali kalakalam'?,PELLICHOOPULU,Pellichoopulu,Merise merise
Pellichoopulu,Complete the lyric: 'Paaduthundagaa; Ee ___ Sandhya; Sanna Jaaji',VELA,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Paaduthundagaa; Ee Vela Sandhya; Sanna Jaaji'?,VIVEKSAGAR,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Paaduthundagaa; Ee Vela Sandhya; Sanna Jaaji'?,SHRI,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Paaduthundagaa; Ee Vela Sandhya; Sanna Jaaji'?,PELLICHOOPULU,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Complete the lyric: 'Sun ___ Shine; In THe Aftermath; Freedom Lies',WILL,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Sun Will Shine; In THe Aftermath; Freedom Lies'?,VIVEKSAGAR,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Sun Will Shine; In THe Aftermath; Freedom Lies'?,SHRI,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Sun Will Shine; In THe Aftermath; Freedom Lies'?,PELLICHOOPULU,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Complete the lyric: 'Paata Paadagaa; ___ Mouna Raagam; Aataladaga',MAATALADE,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Paata Paadagaa; Maatalade Mouna Raagam; Aataladaga'?,VIVEKSAGAR,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Paata Paadagaa; Maatalade Mouna Raagam; Aataladaga'?,SHRI,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Paata Paadagaa; Maatalade Mouna Raagam; Aataladaga'?,PELLICHOOPULU,Pellichoopulu,Raalu Raaga Poolamala
Pellichoopulu,Complete the lyric: '___ sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye',SAKHIYE,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,VIVEKSAGAR,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,RANJANISIVAKUMAR,Pellichoopulu,Aanandamayenu
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,PELLICHOOPULU,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who sang the song with the lyrics snippet 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,TEJSMALLELA,Pellichoopulu,Aanandamayenu
Pellichoopulu,Complete the lyric: 'Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye; Anandamayenu sakhiye ___',SAKHIYE,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye; Anandamayenu sakhiye sakhiye'?,VIVEKSAGAR,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye; Anandamayenu sakhiye sakhiye'?,RANJANISIVAKUMAR,Pellichoopulu,Aanandamayenu
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye; Anandamayenu sakhiye sakhiye'?,PELLICHOOPULU,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who sang the song with the lyrics snippet 'Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye; Anandamayenu sakhiye sakhiye'?,TEJSMALLELA,Pellichoopulu,Aanandamayenu
Pellichoopulu,Complete the lyric: 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu ___ sakhiye',SAKHIYE,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who is the music director for the song with the lyrics snippet 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,VIVEKSAGAR,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who penned the lyrics to the song with the lyrics snippet 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,RANJANISIVAKUMAR,Pellichoopulu,Aanandamayenu
Pellichoopulu,Which movie has the song with the following lyrics snippet from: 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,PELLICHOOPULU,Pellichoopulu,Aanandamayenu
Pellichoopulu,Who sang the song with the lyrics snippet 'Sakhiye sakhiye; Anandamayenu sakhiye; Anandamayenu sakhiye sakhiye'?,TEJSMALLELA,Pellichoopulu,Aanandamayenu
Sardaar Gabbar Singh,Complete the lyric: 'Chukkakaina mukkanaina; ___ thappu kaadha; Ikkadesthe thappu kaadha',IKKADESTHE,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Chukkakaina mukkanaina; Ikkadesthe thappu kaadha; Ikkadesthe thappu kaadha'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Chukkakaina mukkanaina; Ikkadesthe thappu kaadha; Ikkadesthe thappu kaadha'?,ANANTASRIRAM,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Chukkakaina mukkanaina; Ikkadesthe thappu kaadha; Ikkadesthe thappu kaadha'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Complete the lyric: 'Sur ane ___ ni yesthare; Indhrudu and company; Paggalu rathri kodathare',SARA,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Sur ane sara ni yesthare; Indhrudu and company; Paggalu rathri kodathare'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Sur ane sara ni yesthare; Indhrudu and company; Paggalu rathri kodathare'?,ANANTASRIRAM,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Sur ane sara ni yesthare; Indhrudu and company; Paggalu rathri kodathare'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Complete the lyric: 'Thappu thappe sudha thappe; Chukkakaina mukkakaina; ___ thappu kaadha',SANKELESTHE,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Thappu thappe sudha thappe; Chukkakaina mukkakaina; Sankelesthe thappu kaadha'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Thappu thappe sudha thappe; Chukkakaina mukkakaina; Sankelesthe thappu kaadha'?,ANANTASRIRAM,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Thappu thappe sudha thappe; Chukkakaina mukkakaina; Sankelesthe thappu kaadha'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Tauba Tauba
Sardaar Gabbar Singh,Complete the lyric: 'Veedi gun-nu shabdham; Gabbar Singh Gabbar Singh; ___ Gabbar Singh',SARDAR,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Veedi gun-nu shabdham; Gabbar Singh Gabbar Singh; Sardar Gabbar Singh'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Veedi gun-nu shabdham; Gabbar Singh Gabbar Singh; Sardar Gabbar Singh'?,RAMAJOGAYYASASTRY,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Veedi gun-nu shabdham; Gabbar Singh Gabbar Singh; Sardar Gabbar Singh'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who sang the song with the lyrics snippet 'Veedi gun-nu shabdham; Gabbar Singh Gabbar Singh; Sardar Gabbar Singh'?,BENNYDAYAL,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Complete the lyric: 'Melloni erra thundu; 24×7 bullet proof alle vundhi ___ uniform; Pure police blood-u',RO,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Melloni erra thundu; 24×7 bullet proof alle vundhi ro uniform; Pure police blood-u'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Melloni erra thundu; 24×7 bullet proof alle vundhi ro uniform; Pure police blood-u'?,RAMAJOGAYYASASTRY,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Melloni erra thundu; 24×7 bullet proof alle vundhi ro uniform; Pure police blood-u'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who sang the song with the lyrics snippet 'Melloni erra thundu; 24×7 bullet proof alle vundhi ro uniform; Pure police blood-u'?,BENNYDAYAL,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Complete the lyric: 'Rules ni nuisance ___ Girraatu vesthadu dustbin lo; Ghaatu ga e-straight ga',ANI,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Rules ni nuisance ani; Girraatu vesthadu dustbin lo; Ghaatu ga e-straight ga'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Rules ni nuisance ani; Girraatu vesthadu dustbin lo; Ghaatu ga e-straight ga'?,RAMAJOGAYYASASTRY,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Rules ni nuisance ani; Girraatu vesthadu dustbin lo; Ghaatu ga e-straight ga'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Who sang the song with the lyrics snippet 'Rules ni nuisance ani; Girraatu vesthadu dustbin lo; Ghaatu ga e-straight ga'?,BENNYDAYAL,Sardaar Gabbar Singh,Sardaar Gabbar Singh
Sardaar Gabbar Singh,Complete the lyric: 'Neneppudu na dhaanini; Naala ella nannundani; Maarchava vacchestha ___ dhaaka',NEE,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Neneppudu na dhaanini; Naala ella nannundani; Maarchava vacchestha nee dhaaka'?,DEVISRIPRASAD,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Neneppudu na dhaanini; Naala ella nannundani; Maarchava vacchestha nee dhaaka'?,ANANTASRIRAM,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Neneppudu na dhaanini; Naala ella nannundani; Maarchava vacchestha nee dhaaka'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Complete the lyric: 'Yendalo vennela; Nee ___ halla gulla; Ayindhi manasu ivaala',VALLA,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Yendalo vennela; Nee valla halla gulla; Ayindhi manasu ivaala'?,DEVISRIPRASAD,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Yendalo vennela; Nee valla halla gulla; Ayindhi manasu ivaala'?,ANANTASRIRAM,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Yendalo vennela; Nee valla halla gulla; Ayindhi manasu ivaala'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Complete the lyric: '___ moolano manchodini; Hayyayo ipudi rendu kaaka; Chantodnayipoya ninnu choosaka',YE,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Ye moolano manchodini; Hayyayo ipudi rendu kaaka; Chantodnayipoya ninnu choosaka'?,DEVISRIPRASAD,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Ye moolano manchodini; Hayyayo ipudi rendu kaaka; Chantodnayipoya ninnu choosaka'?,ANANTASRIRAM,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Ye moolano manchodini; Hayyayo ipudi rendu kaaka; Chantodnayipoya ninnu choosaka'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,O Pilla Subhanalla
Sardaar Gabbar Singh,Complete the lyric: 'Rendu kallu mechukunave; Nee kaali muvva kaali moova ghallumanadhe; ___ konte navvu konte navvu allukunadhe',NEE,Sardaar Gabbar Singh,Nee Chepakallu
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Rendu kallu mechukunave; Nee kaali muvva kaali moova ghallumanadhe; Nee konte navvu konte navvu allukunadhe'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Nee Chepakallu
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Rendu kallu mechukunave; Nee kaali muvva kaali moova ghallumanadhe; Nee konte navvu konte navvu allukunadhe'?,RAMAJOGAYYASASTRY,Sardaar Gabbar Singh,Nee Chepakallu
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Rendu kallu mechukunave; Nee kaali muvva kaali moova ghallumanadhe; Nee konte navvu konte navvu allukunadhe'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Nee Chepakallu
Sardaar Gabbar Singh,Complete the lyric: 'Nee chepakallu chepa kallu ___ Nee kola kallu kola kallu guchutunavve; Naa rendu kallu rendu kallu',GICHUTUNAVVE,Sardaar Gabbar Singh,Nee Chepakallu
Sardaar Gabbar Singh,Who is the music director for the song with the lyrics snippet 'Nee chepakallu chepa kallu gichutunavve; Nee kola kallu kola kallu guchutunavve; Naa rendu kallu rendu kallu'?,DEVISRIPRASAD,Sardaar Gabbar Singh,Nee Chepakallu
Sardaar Gabbar Singh,Who penned the lyrics to the song with the lyrics snippet 'Nee chepakallu chepa kallu gichutunavve; Nee kola kallu kola kallu guchutunavve; Naa rendu kallu rendu kallu'?,RAMAJOGAYYASASTRY,Sardaar Gabbar Singh,Nee Chepakallu
Sardaar Gabbar Singh,Which movie has the song with the following lyrics snippet from: 'Nee chepakallu chepa kallu gichutunavve; Nee kola kallu kola kallu guchutunavve; Naa rendu kallu rendu kallu'?,SARDAARGABBARSINGH,Sardaar Gabbar Singh,Nee Chepakallu
